rank,date,game_id,away_team,home_team,market_total,market_spread_home,bet,ridge_pred_total,recency_pred_total,from_team_pred_total,xgb_elo_pred_total,ensemble_pred_total,elo_sim_pred_total,ridge_edge,recency_edge,from_team_edge,xgb_elo_edge,elo_sim_edge,ens_edge,brain_score,line_move_total,line_move_pts,n_snapshots,home_elo_pre,away_elo_pre,elo_diff,pre_elo_home,pre_elo_away,pred_home_pts,pred_away_pts
1,2026-03-19,401856487,Saint Louis Billikens,Georgia Bulldogs,169.5,-2,UNDER,156,157,162.5,151.5,156.5,148.5,-13.700595409143403,-12.541207426117609,-6.988257862381545,-17.898208618164062,-21.152279641218172,-13.120901417630506,16.7,NA,0,NA,1594.2527728559824,1636.055405137643,-66.59101989408487,1702.212274288962,1768.803294183047,73.65989151022112,74.6878288485607
2,2026-03-19,401856492,Texas A&M Aggies,Saint Mary's Gaels,147,-3,OVER,153.5,160.5,143.5,139,157,145.5,6.316723946967215,13.20866514192204,-3.6284871187525027,-8.3689727783203125,-1.7664726271257223,9.762694544444628,11.2,NA,0,NA,1662.3701903081935,1571.8925477210262,211.78572885695007,1863.948719815966,1652.162990959016,74.71783373125577,70.7656936416185
3,2026-03-19,401856493,Idaho Vandals,Houston Cougars,136,-23.5,OVER,142.5,146,149,142,144,146.5,6.080554560687318,9.78647164197696,12.966510841658305,5.7380523681640625,10.41464349962206,7.933513101332153,11.2,NA,0,NA,1650.5624192431092,1552.126701646016,192.3873056797595,1842.6685387019045,1650.2812330221448,75.7838611866969,70.88078231292516
4,2026-03-19,401856489,Troy Trojans,Nebraska Cornhuskers,137.5,-13,UNDER,136.5,119.5,139,142.5,128,145,-1.1980003825600818,-17.79586486834978,1.6687906764103957,5.243927001953125,7.281307888460844,-9.496932625454917,10.5,NA,0,NA,1627.164171925493,1573.0928579163894,65.8024203986804,1724.3511226737976,1658.5487022751172,73.56871295175198,71.21259493670885
5,2026-03-19,401856480,High Point Panthers,Wisconsin Badgers,164.5,-10,UNDER,154.5,170,162.5,152.5,162.5,145.5,-10.036413855361474,5.742026896761274,-1.8033990902827952,-12.224868774414062,-19.209036251105204,-2.1471934793000855,10.3,NA,0,NA,1606.444356824383,1662.7078052824224,-79.29948349093092,1747.3981070704497,1826.6975905613808,71.45844827586207,73.83251547303271
6,2026-03-19,401856490,VCU Rams,North Carolina Tar Heels,153.5,-2.5,UNDER,144.5,152.5,147.5,152.5,148.5,144.5,-9.001587869694163,-0.8238140220096852,-6.13993302396625,-1.2248687744140625,-8.95928405797099,-4.912700945851924,8.8,NA,0,NA,1614.891501861048,1646.8762795983732,-81.70410088862536,1752.0314806118497,1833.735581500475,71.31388695652174,73.22682898550725
7,2026-03-19,401856491,Pennsylvania Quakers,Illinois Fighting Illini,150.5,-24.5,UNDER,144.5,146,149.5,142,145.5,147.5,-5.955074181487362,-4.2697176705818265,-1.1889746535900088,-8.5119476318359375,-2.8536927576601556,-5.112395926034594,8.7,NA,0,NA,1654.294006921349,1548.172308805065,218.42581252881791,1867.205025516308,1648.7792129874902,76.8303833797586,70.81592386258124
8,2026-03-19,401856486,Howard Bison,Michigan Wolverines,151,-31.5,UNDER,144,167.5,149,138.5,155.5,146,-6.865666624614477,16.321765461787777,-2.1842706921892727,-12.711685180664062,-4.929687613697155,4.728049418586636,7.1,NA,0,NA,1714.8951384682548,1589.862665163955,295.99353964287525,2003.183419156941,1707.1898795140658,76.3121288657036,69.75818352059925
9,2026-03-19,401856485,Kennesaw State Owls,Gonzaga Bulldogs,154,-20.5,UNDER,147,164,143.5,138.5,155.5,147.5,-7.3349157297817555,9.811226276498132,-10.62394996870239,-15.961685180664062,-6.958521468926563,1.2381552733581884,6.7,NA,0,NA,1684.332608461831,1553.945140947437,235.9307842655528,1896.604270051437,1660.6734857858842,77.07184576271186,70.21963276836158
10,2026-03-19,401856483,North Dakota State Bison,Michigan State Spartans,143.5,-16,OVER,146,147.5,149,153.5,146.5,144.5,2.255603858957386,3.9529719032566106,5.55992149876468,9.78363037109375,0.98086594202897,3.104287881106984,6.5,NA,0,NA,1615.031005820681,1632.913047233911,9.183962011040194,1772.8244316825464,1763.6404696715065,72.08303985507246,72.39782608695651
11,2026-03-19,401856482,South Florida Bulls,Louisville Cardinals,165,-5,UNDER,159,166,154.5,153,162.5,148.5,-6.194259066969124,0.7791202778599882,-10.605179367972852,-11.903121948242188,-16.435704799301902,-2.7075693945545822,5.9,NA,0,NA,1600.2238158984337,1625.1239963132791,-68.53776656930222,1757.839816642991,1826.3775832122933,73.30006544502618,75.2642297556719
12,2026-03-19,401856481,Hawai'i Rainbow Warriors,Arkansas Razorbacks,160,-15.5,OVER,164,164.5,152.5,142.5,164,148.5,3.795580727107307,4.470433651882502,-7.382576087425036,-17.256072998046875,-11.524408123249287,4.13300718949489,5.9,NA,0,NA,1611.969350245217,1604.7031806829586,103.26980884313345,1791.0533333925332,1687.7835245493998,75.87236484593838,72.60322703081233
13,2026-03-19,401856484,Texas Longhorns,BYU Cougars,159,-2,UNDER,154,172.5,155.5,143.5,163,148,-4.810724893722892,13.542179314439807,-3.051688404538254,-15.464553833007812,-10.996877887018513,4.365727210358443,5.7,NA,0,NA,1578.9310519275332,1548.1590649074355,45.397404279243574,1695.659006520659,1650.2616022414154,74.7549597615929,72.9981623513886
14,2026-03-19,401856478,Siena Saints,Duke Blue Devils,136,-28.25,OVER,136.5,139.5,142.5,140,138,146,0.665393199825246,3.5483670028944516,6.741643899218644,4.4813232421875,10.455808974358973,2.106880101359849,5.5,NA,0,NA,1723.4132233675853,1595.4804613992628,314.4263898197851,2011.684184425566,1697.2577946057809,75.88580897435898,70.32
