date,game_id,away_team,home_team,market_total,market_spread_home,bet,ridge_pred_total,recency_pred_total,from_team_pred_total,xgb_elo_pred_total,ensemble_pred_total,elo_sim_pred_total,ridge_edge,recency_edge,from_team_edge,xgb_elo_edge,elo_sim_edge,ens_edge,brain_score,home_elo_pre,away_elo_pre,elo_diff,pre_elo_home,pre_elo_away,pred_home_pts,pred_away_pts,tempo_base,tempo_match,tempo_vol,tempo_gap,tempo_cv,ppp_sum_base,matchup_ppp_sum,matchup_gap,three_sum,ft_sum,tov_sum,home_ppp_l10,away_ppp_l10,home_pppA_l10,away_pppA_l10,home_eFG,away_eFG,home_TS,away_TS,home_oreb_pct,away_oreb_pct,home_poss_l10,away_poss_l10,close_game,blowout_game,margin_vol_game,home_rest,away_rest,rest_diff,rest_min,home_gp_before,away_gp_before,gp_min,gp_sum,home_resid5,home_resid10,home_resid_w5,home_venue_resid5,home_n_hist,away_resid5,away_resid10,away_resid_w5,away_venue_resid5,away_n_hist,away_score,home_score,actual_total,tempo_actual,ppp_sum_actual,base_error,abs_base_error,bet_result
2026-03-05,401828670,Mississippi Valley State Delta Devils,Jackson State Tigers,145,-11.5,OVER,147,149.5,134.5,134.5,148.5,148.5,2.48475454649963,4.691941141551354,-10.249235298679563,-10.349105834960938,3.5815545977011425,3.588347844025492,5.5,1457.493039564963,1328.4464527239036,223.2151067154589,1369.995294627529,1146.7801879120698,78.25442528735633,70.07712931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,85,162,66,2.4577227253807177,,,W
2026-03-05,401804957,Sam Houston Bearkats,Delaware Blue Hens,148,7.5,UNDER,143,152.5,148.5,158,148,147,-5.115203945421143,4.228869990901728,0.17971443327064662,9.9975128173828125,-1.041687883736131,-0.44316697725969334,5.4,1444.4744476251185,1604.1803595649872,-281.40691807441544,1418.3917896268429,1699.7987077012583,67.91863161332462,79.28968050293926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,83,163,71.15,2.292746165186494,,,L
2026-03-05,401804958,Louisiana Tech Bulldogs,Liberty Flames,138,-9.5,OVER,141,138.5,139,140.5,140,146,2.7069283074333157,0.4440449325541635,0.5082744309214604,2.202392578125,7.547732846003896,1.5754866199937396,5.2,1620.2813136485695,1506.15707784032,157.4578998325851,1674.7589894580317,1517.3010896254466,76.8044304724229,68.99330237358102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,71,147,59.775,2.4586301815595917,,,W
2026-03-05,401825561,Rutgers Scarlet Knights,Michigan State Spartans,142,-19.5,OVER,143,147,132,137,145,146,0.7933045185524179,5.13290328322438,-9.7619407920811625,-5.22784423828125,3.811320296068601,2.963103900888399,4.8,1630.318987354575,1460.6863162533014,326.3829490496423,1752.300563165985,1425.9176141163427,78.63932926171601,67.17199103435259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,91,178,72.1375,2.47065228756756,,,W
2026-03-05,401805212,UT Arlington Mavericks,Tarleton State Texans,136,-2.5,UNDER,136,133.5,134,133.5,134.5,146.5,-0.3210997925199024,-2.7139877067880604,-2.054871335225357,-2.7620697021484375,10.357556466037636,-1.5175437496539814,4.6,1475.3298100628272,1518.832177296832,-88.8747771813712,1473.2190816313034,1562.0938588126746,72.55569506476472,74.05186140127293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,60,125,60.5125,2.0649633277043984,,,W
2026-03-05,401822780,Coppin State Eagles,Morgan State Bears,149,-6.5,UNDER,147.5,153,147.5,135,150,149,-1.9671417312443111,3.8041651355759423,-1.6750121461491003,-14.10693359375,-0.35704891935336036,0.9185117021658016,4.5,1493.903938913258,1392.1255528303143,157.45496146089113,1442.8615057539178,1285.4065442930266,77.91750109608947,70.97544998455719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,70,136,68.8375,1.9752493611300044,,,W
2026-03-05,401825560,Michigan Wolverines,Iowa Hawkeyes,145,8.5,UNDER,142.5,150.5,150,139,146.5,149.5,-2.551600283687236,5.415432175156724,4.5033289603318565,-6.4289398193359375,4.455898268398272,1.431915945734744,4.4,1571.2725180456553,1689.1494918873527,-208.708016456613,1678.35772589814,1887.065742354753,70.44439393939395,79.26150432900432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,68,139,65.075,2.135802192170953,,,W
2026-03-05,401829290,South Carolina State Bulldogs,North Carolina Central Eagles,142.5,-7.5,UNDER,138.5,149.5,135.5,136.5,144,148,-3.923394008051332,6.791646504308858,-6.9988128728703884,-6.194549560546875,5.73195908819261,1.4341262481287629,4.3,1472.5216745352288,1416.480230426156,103.68120937546246,1428.2528150285264,1324.571605653064,76.39687645209027,71.83508263610234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,64,144,69.8,2.06150100886943,,,L
2026-03-05,401827152,Arkansas-Pine Bluff Golden Lions,Alcorn State Braves,146,2,UNDER,142,157,142.5,153,149.5,148.5,-4.1212543813987565,11.057232401366493,-3.729767835140308,6.995635986328125,2.3626315913585927,3.467989009983853,4.2,1427.3453488445534,1466.4215244535887,-89.19201179891184,1333.583299746152,1422.775311545064,72.22476983873422,76.13786175262437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,48,131,74.36250000000001,1.7540173553459253,,,W
2026-03-05,401851454,Sacred Heart Pioneers,Iona Gaels,148.5,-3.5,UNDER,148,146,155,143.5,147,147.5,-0.531203816329878,-2.422685124811266,6.580818424921603,-4.9547119140625,-1.023862194169226,-1.4769444705705723,4,1516.512363353685,1481.46846220812,44.69940842812207,1501.720768817163,1457.0213603890409,73.86205333972515,73.61408446610561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,80,171,68.475,2.497440720693053,,,L
2026-03-05,401828257,Tulsa Golden Hurricane,East Carolina Pirates,156,9.5,UNDER,152,162.5,149.5,158,157.5,146.5,-4.028322651786027,6.613883700673682,-6.609627767827334,2.2475128173828125,-9.612436773317654,1.2927805244438275,4,1461.0305538742073,1616.3530110975678,-302.0933791580612,1397.8516657464036,1699.9450449044648,67.0879683972912,79.29959482939117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,66,159,66.6625,2.392939845752568,,,L
2026-03-05,401805211,Abilene Christian Wildcats,California Baptist Lancers,137,-9.5,UNDER,136.5,132.5,139.5,143,134.5,144.5,-0.46099238474215554,-4.359284218232176,2.252976974685339,6.126251220703125,7.664617199296344,-2.410138301487166,4,1585.3054956205876,1486.288962107022,145.6391720203087,1635.1137181299214,1489.474546109613,75.12835528476143,69.53626191453493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,77,118,63.662499999999994,1.8430351095445436,,,W
2026-03-05,401809138,UC Davis Aggies,Long Beach State Beach,150,2,OVER,151,144.5,154.5,142.5,148,148.5,0.8921597175728664,-5.5250132989372105,4.048935658418486,-7.777740478515625,-1.5068628524882968,-2.316426790682158,3.8,1429.0945132990953,1531.2504453487556,-196.89254926135004,1391.7033233855495,1588.5958726468996,71.75420902811086,76.98892811940084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,53,109,58.8625,1.8516825557169012,,,L
2026-03-05,401851622,South Dakota State Jackrabbits,St. Thomas-Minnesota Tommies,148,-5.5,OVER,152,141,157,140.5,146.5,147,3.8160829047764935,-7.0305437720419945,8.804426095543477,-7.93927001953125,-1.1901881543187756,-1.6072304336327647,3.7,1600.2641007393458,1482.950354499151,200.62021010259787,1726.1776136127517,1525.5574035101538,77.9799841191067,69.079827726574507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,80,147,64.2625,2.2929293999900064,,,L
2026-03-05,401828732,Howard Bison,Norfolk State Spartans,149,5.5,UNDER,144,155,156,163.5,149.5,146.5,-4.9694271367378064,6.2473799658399685,7.471133617306379,14.637039184570312,-2.4943017609497247,0.638976414551081,3.6,1497.8684356889896,1570.0857837645408,-134.3764319971915,1519.3319341425972,1653.7083661397887,70.52012954920073,75.73556868984953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,76,160,69.2125,2.3115006441333508,,,L
2026-03-05,401851746,San Diego Toreros,Loyola Marymount Lions,146,-5.5,OVER,147.5,140.5,141.5,135.5,144,150,1.4710039970146909,-5.303592738481598,-4.418707636087106,-10.431167602539062,4.19902294459618,-1.9162943707334537,3.4,1474.3382335209192,1439.622122913472,100.78824163001856,1508.9922588397055,1408.204017209687,76.1906958340642,74.00832711053198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
2026-03-05,401827126,Bethune-Cookman Wildcats,Florida A&M Rattlers,146,2.5,UNDER,143,147,147,133.5,145,147,-3.4627464172769464,0.7722576670857393,0.8391190102959172,-12.762069702148438,0.6063491113529267,-1.3452443750956036,3.3,1493.6816330496706,1533.613633274013,-98.81277805908394,1467.6353164602644,1566.4480945193484,71.89833104219562,74.95801806915729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,81,158,71.75,2.2080328475093243,,,L
2026-03-05,401827082,Prairie View A&M Panthers,Texas Southern Tigers,154,-2,UNDER,154,157.5,150.5,134.5,156,151.5,-0.09128913071103284,3.289095216934641,-3.574125733471874,-19.62440490722656,-2.936396212417037,1.598903043111818,3.2,1485.343894179584,1455.4623333919783,65.16896283114147,1481.1456282633017,1415.9766654321602,75.95860600676819,75.35499778081478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,59,129,67.025,1.9290161948368936,,,W
2026-03-05,401827038,Southern Jaguars,Alabama A&M Bulldogs,145,0.75,OVER,147,145.5,138.5,143.5,146,148.5,1.6890153003166972,0.14527193701624697,-6.621065201001102,-1.7047119140625,3.475721359110537,0.917143618666472,3,1512.061412195177,1479.382423156806,28.435125068213665,1498.941157986331,1470.5060329181174,74.38055706464755,74.345164294463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,85,173,72.67500000000001,2.3836440245284205,,,W
2026-03-05,401804959,Jacksonville State Gamecocks,New Mexico State Aggies,144,-6,UNDER,142.5,146.5,151,145.5,144.5,149,-1.3372435685926405,2.3284654819990465,6.756944756638518,1.6327667236328125,4.916818789671197,0.4956109567032172,1.8,1493.051856563305,1479.386811514731,36.5940915360145,1543.923053024056,1507.3289614880414,74.8412987087337,74.07552008093751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,77,152,75.8875,2.0028979561268976,,,L
2026-03-05,401851544,American University Eagles,Boston University Terriers,142,-1.5,UNDER,140.5,151.5,143,144.5,146,149.5,-1.23067999882187,9.952248872720872,1.4434108342423997,2.6383056640625,7.701874226658617,4.360784436949501,1.7,1503.334966798387,1486.752324790297,2.739072408305219,1525.139703770965,1522.40063136266,75.3352861988304,74.1165880278282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,75,148,60.1125,2.462064687160172,,,L
2026-03-05,401851698,TBD,Southern Miss Golden Eagles,,,,,,,145.5,,148.5,,,,,,,,1514.0837254405917,1500,,,,74.46118161992261,74.02478263356595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,86,166,72.0375,2.3042309173696034,,,
2026-03-05,401851620,TBD,North Dakota State Bison,,,,,,,140.5,,147,,,,,,,,1617.9182953028387,1500,,,,77.79066877079664,69.02295948326483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,76,141,67.05000000000001,2.1009669193363427,,,
2026-03-05,401851526,TBD,UT Martin Skyhawks,,,,,,,144,,144.5,,,,,,,,1571.845142190821,1500,,,,74.12324479677808,70.49212032836466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,66,129,61.8625,2.0855679427417373,,,
2026-03-05,401851699,TBD,Arkansas State Red Wolves,,,,,,,144,,146.5,,,,,,,,1575.5908412902402,1500,,,,76.77280196114258,69.77256136183689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,77,157,68.7375,2.287896564235527,,,
2026-03-05,401851528,TBD,Southeast Missouri State Redhawks,,,,,,,145,,146,,,,,,,,1552.9501751981363,1500,,,,74.87387176016455,71.23801068961022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,132,66.4,1.9882404181184667,,,
