rank,date,game_id,away_team,home_team,market_total,market_spread_home,bet,ridge_pred_total,recency_pred_total,from_team_pred_total,xgb_elo_pred_total,ensemble_pred_total,elo_sim_pred_total,ridge_edge,recency_edge,from_team_edge,xgb_elo_edge,elo_sim_edge,ens_edge,brain_score,line_move_total,line_move_pts,n_snapshots,home_elo_pre,away_elo_pre,elo_diff,pre_elo_home,pre_elo_away,pred_home_pts,pred_away_pts
11,2026-03-14,401851415,Kennesaw State Owls,Louisiana Tech Bulldogs,141,1.5,OVER,146,139.5,152.5,143,142.5,151,4.765012012763265,-1.5574900879668974,11.72572599252885,1.8300628662109375,10.003608875184653,1.6037609623981837,5.5,NA,0,NA,1539.3176488892193,1528.7626096716028,-0.41681959771472066,1590.71118315733,1591.1280027550447,74.7896031193869,76.21400575579771
12,2026-03-14,401851206,Vermont Catamounts,UMBC Retrievers,137,-3.5,OVER,139,132.5,143,142.5,136,148.5,2.1760044192659507,-4.611583556270119,6.228738488367355,5.743927001953125,11.59356813457859,-1.2177895685020985,5,NA,0,NA,1602.714217519159,1573.207162703787,89.62376500369487,1729.0093010826567,1639.385536078962,75.21583646663413,73.37773166794446
13,2026-03-14,401851227,Charlotte 49ers,South Florida Bulls,154,-14.5,UNDER,152.5,153,142,139.5,152.5,149.5,-1.1931846420573038,-0.9357891827484934,-11.97054766112737,-14.311874389648438,-4.059422516166933,-1.0644869124029128,4.6,NA,0,NA,1619.770537591122,1491.4434079274083,335.11081989682543,1820.0883678317907,1484.9775479349653,78.18132998236332,71.50924750146973
14,2026-03-14,401851739,California Baptist Lancers,Utah Valley Wolverines,140,-3,UNDER,135,143,162,142.5,139,149.5,-5.3080807066739055,2.5525842185805914,21.718188493676223,2.493927001953125,9.321004315279623,-1.3777482440466429,4.5,NA,0,NA,1634.0555853263636,1598.592013018512,93.21047932015404,1790.203626842378,1696.993147522224,75.39478238661383,74.1762219286658
15,2026-03-14,401851569,Vanderbilt Commodores,Florida Gators,161,-8,UNDER,157,176.5,164,138.5,167,149,-3.5420086482418753,15.934823320536282,3.2459802732226137,-22.461685180664062,-11.786092372333542,6.196407336147217,4.4,NA,0,NA,1660.044397336976,1602.1328399148492,180.9647413317639,1945.036419232261,1764.0716779004972,76.88125195001078,72.08265567765568
16,2026-03-14,401851276,Saint Joseph's Hawks,VCU Rams,146.5,-6.5,UNDER,143.5,153,139,142.5,148,149.5,-3.2011088290282714,6.487958680729747,-7.285854188257929,-3.756072998046875,2.93284523809524,1.643424925850752,3.9,NA,0,NA,1634.2766910584294,1584.3106013791537,136.84094130077597,1815.3142295600412,1678.4732882592652,75.91579395604396,73.51705128205128
17,2026-03-14,401851477,North Carolina Central Eagles,Howard Bison,144.5,-11.25,UNDER,141,157.5,148.5,139,149.5,148.5,-3.2937282364650002,13.049483556722976,3.984183208455761,-5.4676666259765625,3.8547556757093275,4.877877660129002,3.7,NA,0,NA,1579.734285087932,1459.3006235728503,304.1097610282052,1696.842383492397,1392.7326224641918,78.16787645449655,70.18687922121278
18,2026-03-14,401851275,Dayton Flyers,Saint Louis Billikens,149,-5.5,UNDER,147.5,149,141,139,148.5,149,-1.5030478572454342,0.1494728788281634,-7.921440463660474,-10.118972778320312,-0.15735915032681191,-0.6767874892086354,3,NA,0,NA,1644.3251101034868,1583.6327705398876,49.94271394177508,1771.2919029980649,1721.3491890562898,76.53874080184919,72.303900047824
19,2026-03-14,401851386,Purdue Boilermakers,UCLA Bruins,147,7.5,UNDER,145.5,159,147,159,152,150,-1.6824871468086826,11.58617110139295,-0.2104479579869576,11.760650634765625,2.7099641198295785,4.951841977292133,2.9,NA,0,NA,1584.3191202519224,1594.43878595058,-9.578420605198062,1730.1702948337113,1739.7487154389094,74.12850848563968,75.83145563418991
20,2026-03-14,401851317,UConn Huskies,St. John's Red Storm,141,2.75,UNDER,140,143.5,154.5,137,141.5,149.5,-1.0732658607803955,2.4191541575676183,13.59514742656404,-3.859954833984375,8.378618090452278,0.6729441483936114,2.3,NA,0,NA,1654.9106356284228,1651.2838412037188,29.376055672136545,1867.5780902484837,1838.2020345763472,74.61713567839196,74.7614824120603
